target_id	length	eff_length	est_counts	tpm
ENST00000528708.5	550	249.044	0	0
ENST00000524586.1	548	247.044	0	0
ENST00000530794.1	451	150.135	75.1644	45.0288
ENST00000528072.1	519	218.044	1.04972	0.432999
ENST00000426335.6	2937	2635.9	0	0
ENST00000627920.2	2613	2311.9	0	0
ENST00000629231.2	213	51.67	0	0
ENST00000246891.8	985	683.899	0	0
ENST00000507763.5	597	296.018	0	0
ENST00000507772.5	895	593.899	0	0
ENST00000505782.5	871	569.899	0	0
ENST00000633258.1	165	27.0953	0	0
ENST00000510936.1	596	295.018	0	0
ENST00000521002.5	1661	1359.9	8.40342	0.555787
ENST00000523008.5	613	311.987	2.01308	0.58034
ENST00000521701.5	920	618.899	24.9661	3.62819
ENST00000262103.7	2051	1749.9	306.723	15.765
ENST00000522254.5	639	337.987	13.8405	3.68308
ENST00000523092.5	648	346.987	58.7281	15.2227
ENST00000519425.1	576	275.018	8.25118	2.69845
ENST00000521721.1	581	280.018	29.1942	9.3771
ENST00000433756.1	2286	1984.9	61.8803	2.80397
ENST00000632763.1	960	658.899	0	0
ENST00000446426.5	724	422.95	0	0
ENST00000479982.5	1682	1380.9	1.07771	0.0701935
ENST00000427126.5	1688	1386.9	6.36215	0.41259
ENST00000473167.5	937	635.899	0.853992	0.120788
ENST00000469161.1	898	596.899	0	0
ENST00000426149.5	1330	1028.9	43.8912	3.83675
ENST00000434464.6	1688	1386.9	17.5441	1.13775
ENST00000457271.5	887	585.899	0.973106	0.149381
ENST00000434279.1	882	580.899	0	0
ENST00000474516.1	1121	819.899	4.29109	0.470724
ENST00000378396.1	987	685.899	0	0
ENST00000621029.4	934	632.899	267.111	37.9592
ENST00000619119.4	3158	2856.9	78.2034	2.46201
ENST00000616701.4	2958	2656.9	15.7455	0.533016
ENST00000612509.4	1061	759.899	110.961	13.1333
ENST00000433753.4	2755	2453.9	0.000108894	3.99121e-06
ENST00000611067.4	2292	1990.9	0	0
ENST00000441915.5	2710	2408.9	230.377	8.6016
ENST00000456560.6	2221	1919.9	16.1462	0.756397
ENST00000439487.5	594	293.018	8.99503	2.761
ENST00000434030.1	1011	709.899	7.73387	0.97985
ENST00000456210.5	2065	1763.9	2.99334	0.15263
ENST00000418576.3	1765	1463.9	0	0
ENST00000419007.5	3283	2981.9	57.0946	1.72211
ENST00000416295.1	1088	786.899	3.38268	0.386635
ENST00000618865.4	2925	2623.9	373.267	12.7947
ENST00000616515.2	2441	2139.9	364.38	15.3151
ENST00000627896.1	2529	2227.9	42.5578	1.71808
ENST00000278100.10	1236	934.899	406.405	39.098
ENST00000299130.7	2337	2035.9	130.445	5.76275
ENST00000368759.5	1433	1131.9	130.744	10.389
ENST00000463330.5	500	199.086	1.30623	0.590114
ENST00000478798.1	1461	1159.9	2.09965	0.162812
ENST00000607942.5	1913	1611.9	0	0
ENST00000425975.1	572	271.018	4.75469	1.57791
ENST00000292779.3	2260	1958.9	2.24531	0.103092
ENST00000543500.2	1539	1237.9	0	0
ENST00000239316.4	1952	1650.9	0	0
ENST00000304477.2	1157	855.899	1	0.105084
ENST00000375173.1	3076	2774.9	75.1064	2.43438
ENST00000341170.4	4320	4018.9	530.18	11.8652
ENST00000375172.6	1503	1201.9	58.1118	4.34866
ENST00000375165.5	1612	1310.9	43.2226	2.96552
ENST00000375163.5	584	283.018	19.4529	6.182
ENST00000484708.1	500	199.086	2	0.903541
ENST00000351989.7	4514	4212.9	411.457	8.7842
ENST00000457069.1	770	468.95	15.0703	2.89038
ENST00000495826.5	4695	4393.9	247.055	5.05711
ENST00000407755.1	4129	3827.9	0	0
ENST00000498171.5	3661	3359.9	153.024	4.09631
ENST00000491892.1	630	328.987	4.75349	1.29955
ENST00000495351.1	508	207.086	5.27938	2.29293
ENST00000485802.1	555	254.044	2.82061	0.998602
ENST00000475941.1	2669	2367.9	30.7279	1.16716
ENST00000383024.6	4419	4117.9	49.8126	1.08798
ENST00000591462.5	2209	1907.9	1079.1	50.8705
ENST00000591946.5	569	268.018	0	0
ENST00000589126.5	625	323.987	0	0
ENST00000588269.1	557	256.044	0	0
ENST00000587509.5	545	244.044	145.444	53.6025
ENST00000593104.5	545	244.044	29.8799	11.0121
ENST00000593053.1	588	287.018	1.33479	0.418274
ENST00000592741.5	2100	1798.9	246.695	12.3343
ENST00000593101.5	578	277.018	0	0
ENST00000587327.5	2189	1887.9	0	0
ENST00000589838.5	1898	1596.9	246.155	13.864
ENST00000589990.1	567	266.018	11.8828	4.01759
ENST00000585325.5	598	297.018	1.13295	0.343074
ENST00000592445.1	598	297.018	0	0
ENST00000585540.1	501	200.086	0	0
ENST00000586486.1	1613	1311.9	41.0632	2.81521
ENST00000587290.5	780	478.95	0	0
ENST00000590098.1	795	493.95	5.15086	0.937898
ENST00000592435.1	358	61.2099	0	0
ENST00000591510.1	591	290.018	3.53024	1.09481
ENST00000400084.7	1266	964.899	0	0
ENST00000400080.7	402	101.459	0	0
ENST00000498587.1	493	192.086	0	0
ENST00000383415.2	523	222.044	0	0
ENST00000345003.8	2052	1750.9	9.48539	0.487252
ENST00000296048.10	1890	1588.9	424.772	24.0446
ENST00000483267.5	801	499.95	0	0
ENST00000478067.1	476	175.086	0	0
ENST00000484197.5	1563	1261.9	0	0
ENST00000492285.6	657	355.987	0	0
ENST00000461191.1	866	564.899	0	0
ENST00000473005.1	713	411.95	2.10882	0.460419
ENST00000465547.1	230	60.56	0	0
ENST00000497528.5	234	62.4194	0	0
ENST00000488851.1	574	273.018	0	0
ENST00000479119.1	812	510.95	5.84494	1.02887
ENST00000469873.1	704	402.95	2.1442	0.4786
ENST00000627418.2	1831	1529.9	6.71344	0.394677
ENST00000432879.5	744	442.95	0	0
ENST00000435265.5	1879	1577.9	10.3657	0.590854
ENST00000402752.5	1132	830.899	186.728	20.2126
ENST00000488484.1	699	397.95	106.663	24.107
ENST00000331821.7	837	535.899	106.106	17.8081
ENST00000411892.5	584	283.018	18.8055	5.97626
ENST00000467920.1	529	228.044	0	0
ENST00000416427.5	645	343.987	0	0
ENST00000421656.5	333	63.7557	0	0
ENST00000423859.5	832	530.899	0	0
ENST00000418705.2	932	630.899	5.05595	0.72078
ENST00000448394.2	688	386.95	17.0072	3.95308
ENST00000486575.1	2177	1875.9	17.4514	0.836721
ENST00000430524.5	1389	1087.9	0	0
ENST00000618616.4	1863	1561.9	0	0
ENST00000615712.1	1834	1532.9	0	0
ENST00000248553.6	909	607.899	1036.9	153.414
ENST00000447574.1	1455	1153.9	33.0966	2.57973
ENST00000429938.1	527	226.044	0	0
ENST00000517415.1	532	231.044	0	0
ENST00000520589.1	438	137.22	0	0
ENST00000314922.3	1199	897.899	34.875	3.49338
ENST00000451791.6	1029	727.899	68.6843	8.48683
ENST00000523274.1	606	305.018	0	0
ENST00000518974.5	467	166.103	7.25297	3.92732
ENST00000523051.5	772	470.95	2.18768	0.417799
ENST00000518770.1	863	561.899	0	0
ENST00000521153.1	579	278.018	1	0.323509
ENST00000285083.9	3929	3627.9	56.1867	1.39296
ENST00000605932.5	1681	1379.9	38.3965	2.50267
ENST00000442255.5	1994	1692.9	22.1635	1.17751
ENST00000435829.6	1643	1341.9	15.0403	1.00808
ENST00000486267.5	675	373.95	0	0
ENST00000452581.5	960	658.899	0	0
ENST00000606098.1	2288	1986.9	13.2131	0.598118
ENST00000607329.1	524	223.044	3	1.20973
ENST00000627468.2	3983	3681.9	0	0
ENST00000356663.7	2748	2446.9	822.13	30.2192
ENST00000593068.7	2753	2451.9	0	0
ENST00000592590.6	2509	2207.9	10.2892	0.419144
ENST00000333175.9	2581	2279.9	77.7003	3.06525
ENST00000592618.5	1877	1575.9	56.5972	3.23017
ENST00000586704.5	2538	2236.9	27.233	1.09498
ENST00000592052.1	1637	1335.9	0	0
ENST00000586285.2	626	324.987	21.8595	6.0497
ENST00000607316.2	477	176.086	0	0
ENST00000589055.3	791	489.95	42.3734	7.77859
ENST00000586250.1	418	117.246	2.80213	2.14956
ENST00000589831.1	432	131.233	1.01532	0.695853
ENST00000428081.1	936	634.899	0	0
ENST00000649669.1	586	285.018	27.3982	8.64587
ENST00000357086.10	9767	9465.9	395.291	3.7559
ENST00000467056.6	2845	2543.9	0	0
ENST00000354582.11	9853	9551.9	1.22985e-08	1.15804e-10
ENST00000456211.8	9506	9204.9	497.402	4.86013
ENST00000648266.1	9767	9465.9	0.000618614	5.87783e-06
ENST00000477577.2	2628	2326.9	0	0
ENST00000544951.6	2799	2497.9	0	0
ENST00000650294.1	9353	9051.9	0	0
ENST00000649015.1	9589	9287.9	159.014	1.53984
ENST00000648309.1	9311	9009.9	0	0
ENST00000443694.4	9402	9100.9	3.32761e-07	3.28857e-09
ENST00000491868.2	187	38.6925	0	0
ENST00000649051.1	2142	1840.9	0	0
ENST00000650079.1	4740	4438.9	11.205	0.227037
ENST00000648038.1	6998	6696.9	201.385	2.70466
ENST00000650146.1	1364	1062.9	8.48614	0.718088
ENST00000647717.1	6659	6357.9	0	0
ENST00000648431.1	6517	6215.9	24.2839	0.351377
ENST00000648212.1	6373	6071.9	0	0
ENST00000647624.1	3172	2870.9	12.4193	0.389081
ENST00000648016.1	5773	5471.9	0	0
ENST00000647673.1	3058	2756.9	5.30819	0.173175
ENST00000647708.1	5193	4891.9	26.4435	0.486183
ENST00000649414.1	2266	1964.9	9.16024	0.419301
ENST00000648390.1	1601	1299.9	0	0
ENST00000648564.1	745	443.95	0	0
ENST00000649425.1	1013	711.899	1	0.12634
ENST00000494681.5	580	279.018	0	0
ENST00000649144.1	4370	4068.9	470.713	10.4049
ENST00000487016.1	697	395.95	2.21755	0.503722
ENST00000649694.1	6907	6605.9	32.6212	0.444147
ENST00000479831.1	591	290.018	2.64725	0.820972
ENST00000647900.1	1358	1056.9	2.05664	0.175018
ENST00000648510.1	3368	3066.9	2.58388	0.075776
ENST00000481415.2	1019	717.899	28.1414	3.52567
ENST00000649272.1	663	361.987	0	0
ENST00000467545.6	1652	1350.9	6.51054	0.433464
ENST00000650139.1	4188	3886.9	16.4016	0.379526
ENST00000649767.1	2632	2330.9	0	0
ENST00000650074.1	2666	2364.9	0	0
ENST00000463980.6	2639	2337.9	0	0
ENST00000493491.6	2678	2376.9	0	0
ENST00000490572.1	632	330.987	0	0
ENST00000648208.1	2444	2142.9	34.482	1.44727
ENST00000649314.1	2400	2098.9	0	0
ENST00000650552.1	2831	2529.9	0	0
ENST00000648770.1	2526	2224.9	0	0
ENST00000647997.1	2328	2026.9	44.437	1.97184
ENST00000472205.1	652	350.987	0	0
ENST00000649430.1	2042	1740.9	79.5336	4.109
ENST00000478515.2	565	264.018	39.7411	13.5383
ENST00000649139.1	2229	1927.9	43.5763	2.03294
ENST00000647685.1	1650	1348.9	0	0
ENST00000649908.1	1626	1324.9	0	0
ENST00000302640.12	10197	9895.9	0	0
ENST00000535572.5	9886	9584.9	2002.54	18.7911
ENST00000315939.10	10452	10150.9	4312.19	38.2078
ENST00000447667.2	1902	1600.9	0	0
ENST00000540360.5	668	366.987	71.5271	17.5299
ENST00000538787.1	579	278.018	0	0
ENST00000544965.5	653	351.987	26.1908	6.69239
ENST00000545285.5	528	227.044	2.67726	1.06057
ENST00000535698.1	736	434.95	0	0
ENST00000574564.1	1401	1099.9	1.34752	0.11019
ENST00000574679.1	722	420.95	0	0
ENST00000542543.1	506	205.086	11.2092	4.91582
ENST00000545055.1	624	322.987	3.6695	1.02183
ENST00000534872.1	584	283.018	0	0
ENST00000542424.1	912	610.899	9.20751	1.3556
ENST00000537603.1	553	252.044	17.4097	6.21259
ENST00000544559.1	226	58.6227	2	3.06848
ENST00000543065.1	201	46.2152	0	0
ENST00000540885.1	874	572.899	27.4874	4.31534
ENST00000340908.8	11208	10906.9	154.112	1.27085
ENST00000537687.5	11232	10930.9	140.438	1.15555
ENST00000530271.6	11804	11502.9	0	0
ENST00000414847.2	1266	964.899	0	0
ENST00000375587.7	8766	8464.9	102.547	1.08958
ENST00000375579.7	2570	2268.9	6.21632	0.246421
ENST00000375576.1	3088	2786.9	4.46625	0.144139
ENST00000618653.1	570	269.018	0.741006	0.247742
ENST00000306434.7	2819	2517.9	3518.36	125.678
ENST00000465151.5	583	282.018	49.6373	15.8303
ENST00000469221.5	691	389.95	116.915	26.9661
ENST00000481412.5	1438	1136.9	544.94	43.1108
ENST00000409017.1	1927	1625.9	1321.12	73.0813
ENST00000490878.1	565	264.018	54.4628	18.5535
ENST00000644203.1	5176	4874.9	188.561	3.47893
ENST00000264938.7	2584	2282.9	0	0
ENST00000514375.1	2504	2202.9	33.1237	1.3524
ENST00000507407.1	587	286.018	2.40623	0.756662
ENST00000306071.6	2557	2255.9	25.0882	1.00025
ENST00000572857.5	539	238.044	0	0
ENST00000574054.1	583	282.018	0	0
ENST00000570557.5	947	645.899	0	0
ENST00000536404.6	1623	1321.9	0	0
ENST00000576360.1	1837	1535.9	0	0
ENST00000573209.1	2394	2092.9	1.40324	0.0603034
ENST00000575379.1	1095	793.899	26.6038	3.01396
ENST00000344577.6	1652	1350.9	0	0
ENST00000400211.2	421	120.246	0	0
ENST00000536861.5	1529	1227.9	0	0
ENST00000614229.4	1439	1137.9	3	0.237125
ENST00000641443.1	820	518.899	9.45425	1.63871
ENST00000641888.1	1529	1227.9	0	0
ENST00000641605.1	5749	5447.9	79.4086	1.31098
ENST00000641987.1	1582	1280.9	0	0
ENST00000477515.3	754	452.95	0	0
ENST00000641143.1	530	229.044	7.11121	2.79244
ENST00000474069.6	903	601.899	0	0
ENST00000446493.6	743	441.95	0	0
ENST00000455948.6	864	562.899	0	0
ENST00000481657.5	3672	3370.9	0	0
ENST00000472459.1	571	270.018	0	0
ENST00000428913.5	736	434.95	0	0
ENST00000451875.1	754	452.95	0	0
ENST00000528251.1	566	265.018	0	0
ENST00000530054.1	656	354.987	0	0
ENST00000614236.2	386	86.3309	0	0
ENST00000612612.5	530	229.044	0	0
ENST00000373662.3	1094	792.899	1.16856	0.132554
ENST00000218432.9	1780	1478.9	2.10928	0.128279
ENST00000373669.6	1321	1019.9	146.27	12.8991
ENST00000496835.6	678	376.95	2.90064	0.6921
ENST00000439980.6	577	276.018	0	0
ENST00000446576.1	776	474.95	6.33137	1.19897
ENST00000423432.6	1605	1303.9	4.21997	0.291088
ENST00000647613.1	1892	1590.9	0	0
ENST00000648922.1	1752	1450.9	2.15027	0.133295
ENST00000334574.12	6418	6116.9	45.5857	0.67028
ENST00000541889.1	2356	2054.9	0	0
ENST00000561368.1	603	302.018	2.1333	0.6353
ENST00000615502.2	1191	889.899	0	0
ENST00000629409.1	12690	12388.9	55.1268	0.400211
ENST00000626550.1	2571	2269.9	0	0
ENST00000585548.1	1731	1429.9	1.03928	0.0653709
ENST00000317060.3	1877	1575.9	0	0
ENST00000620101.4	10130	9828.9	0	0
ENST00000633183.1	3515	3213.9	0	0
ENST00000632909.1	456	155.119	0	0
ENST00000633560.1	632	330.987	0	0
ENST00000632284.1	709	407.95	0	0
ENST00000633014.1	621	319.987	0	0
ENST00000620226.1	10088	9786.9	0	0
ENST00000311923.1	1041	739.899	0	0
ENST00000395184.5	4661	4359.9	240.987	4.97137
ENST00000503995.5	1273	971.899	58.2056	5.38645
ENST00000506421.5	857	555.899	1.13442	0.183542
ENST00000505856.1	485	184.086	1.28003	0.625398
ENST00000509709.1	631	329.987	0	0
ENST00000512201.5	567	266.018	0	0
ENST00000395183.6	2740	2438.9	445.564	16.4314
ENST00000509300.5	572	271.018	0	0
ENST00000514229.5	1936	1634.9	26.2999	1.44684
ENST00000502537.1	725	423.95	11.5935	2.45957
ENST00000503917.1	429	128.233	0	0
ENST00000264343.4	4572	4270.9	63.8772	1.3452
ENST00000369550.9	2577	2275.9	448.207	17.7127
ENST00000475423.1	587	286.018	14.7014	4.623
ENST00000413910.5	851	549.899	60.7049	9.92887
ENST00000473552.1	656	354.987	10.5621	2.67607
ENST00000452771.5	708	406.95	0	0
ENST00000437719.5	686	384.95	3.72659	0.870695
ENST00000412124.5	670	368.987	1.75943	0.428865
ENST00000484317.5	671	369.987	19.7093	4.79118
ENST00000426673.5	843	541.899	25.2954	4.19839
ENST00000475966.1	902	600.899	2.60621	0.390092
ENST00000481062.1	819	517.899	6.4692	1.12348
ENST00000492372.1	406	105.356	0	0
ENST00000620277.4	3079	2777.9	46.3529	1.50079
ENST00000624335.1	4083	3781.9	128.333	3.05201
ENST00000623359.1	1752	1450.9	0	0
ENST00000624732.1	1707	1405.9	0	0
ENST00000623648.1	1680	1378.9	0	0
ENST00000525403.5	625	323.987	4.52073	1.25499
ENST00000300737.8	4038	3736.9	873.109	21.0144
ENST00000527651.5	2184	1882.9	73.8339	3.52686
ENST00000532610.5	524	223.044	13.946	5.62366
ENST00000532919.5	580	279.018	0	0
ENST00000530554.5	552	251.044	1.09948	0.393909
ENST00000524822.5	415	114.28	0	0
ENST00000525055.5	583	282.018	0	0
ENST00000528656.5	581	280.018	17.569	5.64313
ENST00000532990.1	668	366.987	0	0
ENST00000526771.5	457	156.119	0	0
ENST00000527484.5	568	267.018	2.51132	0.845901
ENST00000533445.1	447	146.149	0	0
ENST00000533977.5	2080	1778.9	13.7248	0.693928
ENST00000526596.1	1214	912.899	126.627	12.4757
ENST00000533343.1	640	338.987	40.8836	10.8474
ENST00000531332.1	561	260.018	1.43445	0.496182
ENST00000526156.1	1024	722.899	16.2403	2.02058
ENST00000534707.1	432	131.233	43.4448	29.7751
ENST00000616714.4	4356	4054.9	96.5003	2.14046
ENST00000382369.9	1420	1118.9	38.6112	3.10371
ENST00000360321.6	1575	1273.9	118.724	8.38228
ENST00000400269.4	1608	1306.9	35.6649	2.45447
ENST00000246081.2	1477	1175.9	0	0
ENST00000486129.1	1047	745.899	0	0
ENST00000490148.1	571	270.018	0	0
ENST00000511438.5	2408	2106.9	0	0
ENST00000508239.2	2291	1989.9	0	0
ENST00000645291.1	3839	3537.9	25.6892	0.653076
ENST00000637488.2	921	619.899	7.33884	1.06479
ENST00000511204.1	532	231.044	1.32236	0.514769
ENST00000265068.9	6034	5732.9	20.5667	0.322664
ENST00000515659.1	1632	1330.9	9.31996	0.629837
ENST00000507225.1	594	293.018	0	0
ENST00000510149.1	717	415.95	2.02057	0.436909
ENST00000414814.5	549	248.044	0	0
ENST00000452597.5	603	302.018	0	0
ENST00000419081.5	591	290.018	0	0
ENST00000438596.5	540	239.044	7.68262	2.89061
ENST00000459758.5	555	254.044	13.2939	4.70654
ENST00000417065.5	565	264.018	0	0
ENST00000439814.5	497	196.086	1.48419	0.680772
ENST00000418745.5	540	239.044	0	0
ENST00000430718.5	536	235.044	6.46026	2.47206
ENST00000427220.5	3233	2931.9	130.207	3.99432
ENST00000426895.8	2767	2465.9	15.7802	0.575566
ENST00000426827.5	756	454.95	62.1542	12.2876
ENST00000431204.5	1041	739.899	0	0
ENST00000422738.5	545	244.044	2.72748	1.0052
ENST00000430390.5	1674	1372.9	0	0
ENST00000483051.5	4176	3874.9	77.8645	1.80733
ENST00000310252.11	1561	1259.9	8.80646e-08	6.28673e-09
ENST00000496526.5	5282	4980.9	747.138	13.4913
ENST00000496246.5	507	206.086	0	0
ENST00000474948.5	603	302.018	0	0
ENST00000452823.5	579	278.018	0	0
ENST00000443148.5	2031	1729.9	42.3657	2.20268
ENST00000383827.5	4834	4532.9	145.207	2.88117
ENST00000473661.5	3811	3509.9	19.2783	0.494006
ENST00000455274.5	2848	2546.9	65.5793	2.31587
ENST00000438141.5	1743	1441.9	4.18913	0.261306
ENST00000430793.1	2097	1795.9	0	0
ENST00000602338.1	693	391.95	6.48042	1.48707
ENST00000482269.1	882	580.899	3.05193	0.472534
ENST00000492440.1	1549	1247.9	28.1856	2.03145
ENST00000466245.1	616	314.987	2.66597	0.761241
ENST00000471058.1	543	242.044	0	0
ENST00000493241.1	762	460.95	7.70641	1.50369
ENST00000343348.10	6878	6576.9	501.459	6.85762
ENST00000257414.12	4256	3954.9	3.93837	0.0895655
ENST00000513137.5	3640	3338.9	61.8091	1.66498
ENST00000515129.5	2116	1814.9	0	0
ENST00000503865.1	1678	1376.9	11.9082	0.777861
ENST00000510263.5	3292	2990.9	18.768	0.564383
ENST00000506114.1	749	447.95	0	0
ENST00000514316.1	572	271.018	1	0.331864
ENST00000503402.1	598	297.018	0	0
ENST00000510024.5	537	236.044	0	0
ENST00000502996.5	710	408.95	0	0
ENST00000503962.1	767	465.95	0	0
ENST00000515009.5	563	262.018	7.11718	2.44307
ENST00000509665.1	538	237.044	0	0
ENST00000512156.1	582	281.018	6	1.92033
ENST00000528481.5	513	212.065	25.2412	10.7053
ENST00000263681.6	3821	3519.9	298.786	7.63466
ENST00000532784.5	575	274.018	13.1211	4.30677
ENST00000527458.5	2122	1820.9	10.3973	0.513561
ENST00000532497.5	1700	1398.9	2.46181	0.15828
ENST00000530511.5	854	552.899	0	0
ENST00000531615.1	544	243.044	0	0
ENST00000524752.1	710	408.95	4.71597	1.03719
ENST00000530163.1	1055	753.899	22.2761	2.65757
ENST00000532954.1	564	263.018	0	0
ENST00000469642.1	597	296.018	0	0
ENST00000383535.4	3831	3529.9	0	0
ENST00000621782.1	1886	1584.9	0	0
ENST00000551904.1	3656	3354.9	0	0
ENST00000293968.11	4173	3871.9	0	0
ENST00000397066.8	4283	3981.9	49.9164	1.12749
ENST00000569093.1	857	555.899	0	0
ENST00000564333.1	1937	1635.9	6.12137	0.336551
ENST00000564236.1	789	487.95	0	0
ENST00000611411.4	1632	1330.9	0	0
ENST00000619788.1	1422	1120.9	0	0
ENST00000360415.7	3139	2837.9	45.227	1.43338
ENST00000395326.7	3009	2707.9	422.41	14.0301
ENST00000431089.6	942	640.899	2.87092	0.402894
ENST00000398684.6	492	191.086	5.83653	2.74716
ENST00000338592.5	1393	1091.9	126.559	10.4248
ENST00000486848.1	458	157.119	29.9458	17.1422
ENST00000492264.1	731	429.95	2.57233	0.538105
ENST00000447923.5	532	231.044	0	0
ENST00000297273.8	3942	3640.9	941.056	23.2469
ENST00000443644.1	641	339.987	0	0
ENST00000417387.1	352	57.7736	0	0
ENST00000471944.5	2263	1961.9	29.8236	1.36723
ENST00000489196.1	2199	1897.9	20.1202	0.953497
ENST00000286049.2	618	316.987	35	9.93082
ENST00000587486.6	957	655.899	137.955	18.9173
ENST00000316448.9	1903	1601.9	6607.04	370.963
ENST00000590325.1	781	479.95	188.098	35.2491
ENST00000588454.5	776	474.95	12.2935	2.32802
ENST00000586760.1	913	611.899	1.96115	0.288264
ENST00000586803.1	667	365.987	8.42571	2.07062
ENST00000586967.1	394	93.7711	0	0
ENST00000636699.1	1728	1426.9	13.3007	0.838378
ENST00000576640.1	1687	1385.9	1.5	0.0973462
ENST00000631950.1	987	685.899	0	0
ENST00000409839.7	788	486.95	0	0
ENST00000305165.2	718	416.95	0	0
ENST00000490901.1	546	245.044	0	0
ENST00000464746.1	585	284.018	0	0
ENST00000393878.5	1095	793.899	0	0
ENST00000256460.7	1488	1186.9	141.646	10.7337
ENST00000496534.1	1487	1185.9	0	0
ENST00000421120.1	950	648.899	3.86285	0.535414
ENST00000482803.1	587	286.018	0	0
ENST00000397277.6	1423	1121.9	16.5561	1.32728
ENST00000411972.1	560	259.044	0	0
ENST00000295797.4	4950	4648.9	1184.55	22.9173
ENST00000488541.1	332	65.1643	0	0
ENST00000493761.1	536	235.044	3.49645	1.33794
ENST00000482353.2	495	194.086	0	0
ENST00000476635.5	3650	3348.9	139.294	3.74101
ENST00000485837.5	589	288.018	10.6591	3.32857
ENST00000483697.2	267	77.581	0	0
ENST00000373583.6	1710	1408.9	0	0
ENST00000373573.8	2110	1808.9	4.99742	0.248479
ENST00000648850.1	1308	1006.9	0	0
ENST00000649097.1	1940	1638.9	20.8475	1.14409
ENST00000648452.1	1865	1563.9	0	0
ENST00000648855.1	1741	1439.9	0	0
ENST00000647886.1	1807	1505.9	12.2596	0.732216
ENST00000648459.1	1026	724.899	19.286	2.39289
ENST00000648504.1	1756	1454.9	0	0
ENST00000648939.1	1659	1357.9	0	0
ENST00000647654.1	1516	1214.9	0	0
ENST00000373589.9	1695	1393.9	0	0
ENST00000647859.1	2502	2200.9	53.8009	2.19861
ENST00000647980.1	1700	1398.9	0	0
ENST00000647594.1	1785	1483.9	0	0
ENST00000650604.1	1367	1065.9	0	0
ENST00000650477.1	675	373.95	5.19654	1.24985
ENST00000650076.1	971	669.899	0	0
ENST00000648731.1	1716	1414.9	0	0
ENST00000649181.1	1477	1175.9	0	0
ENST00000649274.1	1479	1177.9	0	0
ENST00000650471.1	1323	1021.9	0	0
ENST00000648276.1	652	350.987	0	0
ENST00000470998.2	333	63.7557	0	0
ENST00000647641.1	3444	3142.9	81.9821	2.34611
ENST00000649543.1	1941	1639.9	14.166	0.776941
ENST00000373568.7	1625	1323.9	0	0
ENST00000648139.1	1220	918.899	0	0
ENST00000648834.1	1484	1182.9	0	0
ENST00000648711.1	851	549.899	0	0
ENST00000436675.6	963	661.899	4.55978	0.6196
ENST00000647606.1	827	525.899	0	0
ENST00000415409.6	1274	972.899	0	0
ENST00000478743.2	1909	1607.9	0	0
ENST00000648298.1	5689	5387.9	4.68213	0.0781597
ENST00000648870.1	4155	3853.9	6.1125	0.142652
ENST00000649116.1	5673	5371.9	0	0
ENST00000649752.1	5197	4895.9	0	0
ENST00000647718.1	5369	5067.9	2.20338	0.039104
ENST00000649242.1	3072	2770.9	0	0
ENST00000649518.1	2958	2656.9	0	0
ENST00000648285.1	1223	921.899	0	0
ENST00000412342.6	687	385.95	0	0
ENST00000373571.6	2135	1833.9	8.5626	0.419942
ENST00000648962.1	1924	1622.9	0	0
ENST00000439122.7	2373	2071.9	0	0
ENST00000648158.1	2313	2011.9	13.1559	0.588132
ENST00000648036.1	2079	1777.9	0	0
ENST00000650126.1	2044	1742.9	0	0
ENST00000647974.1	1770	1468.9	33.3475	2.04188
ENST00000373560.7	829	527.899	0	0
ENST00000373559.8	632	330.987	0	0
ENST00000648577.1	5060	4758.9	17.3518	0.327941
ENST00000421523.6	552	251.044	0	0
ENST00000648101.1	592	291.018	0	0
ENST00000650636.1	747	445.95	27.3505	5.51618
ENST00000373554.6	836	534.899	4.9296	0.828894
ENST00000373556.8	747	445.95	7.45306	1.50317
ENST00000444609.1	607	306.018	0	0
ENST00000486704.1	330	67.1928	0	0
ENST00000432009.6	726	424.95	0.972226	0.205773
ENST00000434314.6	764	462.95	8.25846	1.60444
ENST00000490706.1	1828	1526.9	0	0
ENST00000415781.5	565	264.018	0.279932	0.0953624
ENST00000441216.5	610	309.018	1.72077	0.500838
ENST00000422035.5	585	284.018	0	0
ENST00000489726.1	1559	1257.9	0	0
ENST00000442052.5	734	432.95	0	0
ENST00000433188.5	603	302.018	0	0
ENST00000412283.5	254	72.2605	0	0
ENST00000429639.5	619	317.987	0	0
ENST00000421478.5	689	387.95	1.74116	0.403665
ENST00000455003.5	712	410.95	0	0
ENST00000420157.5	668	366.987	0	0
ENST00000433004.5	571	270.018	0	0
ENST00000441278.5	259	74.3063	0	0
ENST00000422533.5	624	322.987	0	0
ENST00000421781.5	665	363.987	0	0
ENST00000420676.5	555	254.044	0	0
ENST00000440328.5	532	231.044	0	0
ENST00000412623.1	648	346.987	0	0
ENST00000478933.1	607	306.018	0	0
ENST00000412125.1	455	154.135	0	0
ENST00000295400.10	4310	4008.9	150.84	3.38416
ENST00000419940.5	681	379.95	0	0
ENST00000445399.5	812	510.95	0	0
ENST00000418333.6	1225	923.899	4.3169	0.420249
ENST00000450929.5	950	648.899	1.58204	0.21928
ENST00000444975.5	985	683.899	0	0
ENST00000394241.3	568	267.018	5.2608	1.77203
ENST00000460808.5	470	169.103	0	0
ENST00000474101.1	147	20.4267	0	0
ENST00000409947.5	10992	10690.9	1511	12.7119
